Diamond	phi	nTrees	SeqLength	Replicate	Net0_lnL	Net1_lnL	Net2_lnL	best_h	RF_dist	HBS	gamma
d3	phi3	1000	1000	12	13.329857676099527	2.1984399236162524	2.1983473543837486	1	0	1	0.04122635011158346
d3	phi3	1000	1000	13	13.384904701732733	1.43025276184387	1.430252706696916	1	0	1	0.0282346472596379
d3	phi3	1000	1000	14	11.325992339548923	2.359152331092767	2.3591523310227984	1	6	0	None
d3	phi3	1000	1000	15	14.866156592196818	2.2263814367058012	2.2257687770170533	1	0	1	0.04201688633346752
d3	phi3	1000	1000	16	9.688588081434506	1.8048933521031862	1.8048512098321128	1	0	1	0.1814422398909794
d3	phi3	1000	1000	17	11.779840809577209	1.57471201138658	1.574699385494916	1	0	1	0.05744888057537856
d3	phi3	1000	1000	18	7.62396424241744	1.6747824735727614	1.5520002502685368	1	0	1	0.01922739191833992
d3	phi3	1000	1000	19	10.234030962007187	1.1225348426784512	1.1225348142210145	1	0	1	0.03947695930525348
d3	phi3	4000	1000	0	9.693241650955809	0.23518031010713664	0.23518011334750227	1	0	1	0.04859256310381589
d3	phi3	4000	1000	1	11.111242337005983	0.1791273805175583	0.17912734144276732	1	0	1	0.05446157692794761
d3	phi3	4000	1000	2	11.10235303952123	0.5902413851400643	0.5902412721319528	1	0	1	0.06035943615104957
d3	phi3	4000	1000	3	9.937981293955986	0.3826782394802186	0.382675594210732	1	0	1	0.048171620420676395
d3	phi3	4000	1000	4	12.070190217559476	1.2148815546665357	1.2147739470470031	1	0	1	0.06114905372378557
d3	phi3	4000	1000	5	10.265997643319213	0.2281841761312058	0.2280535244908697	1	0	1	0.039648582411287325
d3	phi3	4000	1000	6	12.655238168934607	0.472204111691336	0.47194599622164135	1	0	1	0.07061912298179011
d3	phi3	4000	1000	7	11.827796154448288	0.6261539460783162	0.6261539026630478	1	0	1	0.05012693931885512
d3	phi3	4000	1000	8	8.60604424477455	0.4685807444508139	0.4685807415772796	1	0	1	0.03882937799088158
d3	phi3	4000	1000	9	10.282776826994038	0.7263618637712743	0.7263616857801805	1	0	1	0.0722496336516395
d3	phi3	4000	1000	10	10.817275240033924	0.8140846803752487	0.8140846802861507	1	0	1	0.06144875867508421
d3	phi3	4000	1000	11	9.875616712934809	0.306849921804181	0.306849786245246	1	0	1	0.057099452840087
d3	phi3	4000	1000	12	9.380709184211012	0.13720162645152384	0.13720150552951121	1	0	1	0.05462977162179647
d3	phi3	4000	1000	13	11.121473535032994	0.45137864158669483	0.4513573781281815	1	0	1	0.04426563871050032
d3	phi3	4000	1000	14	9.191362592886893	0.6865274868749716	0.6865273914530632	1	0	1	0.04157084657614728
d3	phi3	4000	1000	15	9.757421946996896	0.20178762214080767	0.20167151462089652	1	0	1	0.05187653481935121
d3	phi3	4000	1000	16	9.396420820119308	0.7419193658840578	0.7419148903796706	1	0	1	0.041608837210519715
d3	phi3	4000	1000	17	11.818207058238121	1.0478321793032332	0.3710612703470138	1	4	0	None
d3	phi3	4000	1000	18	10.681063166939099	0.5067619753689687	0.5064330776584238	1	0	1	0.05023020397592808
d3	phi3	4000	1000	19	9.131956744928171	0.4099668918856717	0.40961952307694405	1	0	1	0.056137813947753155
d4	phi1	250	1000	0	89.0053544808189	3.084938613971268	3.083129406765564	1	0	1	0.39102274604756126
d4	phi1	250	1000	1	105.21869581886402	14.015418581409852	14.01541850852298	1	0	1	0.4381671908443716
d4	phi1	250	1000	2	170.75228723915103	5.760709164244343	5.76070298264469	1	0	1	0.4566647240488448
d4	phi1	250	1000	3	113.21564476069199	1.2216321448895149	1.2216321448429923	1	0	1	0.45391454928196007
d4	phi1	250	1000	4	114.36819302223387	5.567997922403466	5.5679923249342	1	0	1	0.44645538016440256
d4	phi1	250	1000	5	94.26609455528535	2.290631543284842	2.2906315428921182	1	0	1	0.4055888908609057
d4	phi1	250	1000	6	98.14280703071343	2.9188181730757448	2.9188180148495153	1	0	1	0.4263204480189774
d4	phi1	250	1000	7	76.3323279278207	1.828922630263286	1.828916968380414	1	0	1	0.4368138387844271
d4	phi1	250	1000	8	112.7565204813211	9.150171137953873	9.150117429790903	1	0	1	0.42153982664336576
d4	phi1	250	1000	9	76.31052281599126	3.4990426729016986	3.4990425763577933	1	0	1	0.4741099061792697
d4	phi1	250	1000	10	79.6133124632592	8.720401369011661	8.720384437087962	1	0	1	0.44269255229294735
d4	phi1	250	1000	11	98.02436063820865	5.981941798888288	5.9819393101854	1	0	1	0.45825055606280585
d4	phi1	250	1000	12	103.88757807284358	6.090563181553112	6.090563181552463	1	0	1	0.4372349625886916
d4	phi1	250	1000	13	88.30350486113728	4.048087286712198	4.048087125136568	1	0	1	0.4506074362897318
d4	phi1	250	1000	14	99.47922193039125	10.672714988164346	10.672714925387423	1	0	1	0.44413510194923855
d4	phi1	250	1000	15	97.67659459801109	4.055628307862201	4.055628307709357	1	0	1	0.48726537888320753
d4	phi1	250	1000	16	75.77719020839142	3.0454063586781315	3.0454063586780764	1	0	1	0.3567029723238979
d4	phi1	250	1000	17	75.17693201712045	11.251273981080432	11.251273981036892	1	0	1	0.3716193026255984
d4	phi1	250	1000	18	88.17137190297149	3.073871670479932	3.0738716703911435	1	0	1	0.4466678664494673
d4	phi1	250	1000	19	122.22844697212545	1.5644926356915323	1.5644926356682216	1	0	1	0.48112432934997895
d4	phi1	1000	1000	0	106.70528907561186	2.0851864550105095	2.0851864532908175	1	0	1	0.4817319130722885
d4	phi1	1000	1000	1	107.8550460089604	0.8828091011189673	0.8828091007516801	1	0	1	0.48655846612793663
d4	phi1	1000	1000	2	99.36272268118583	0.7711411762242604	0.7711411703816097	1	0	1	0.4925509024360721
d4	phi1	1000	1000	3	95.08453508504316	2.0907198762965344	2.0907195259317595	1	0	1	0.4170205584315956
d4	phi1	1000	1000	4	104.81037294698557	1.4157240450971216	1.4157240445688204	1	0	1	0.4283024015072516
d4	phi1	1000	1000	5	100.22092765671934	0.9563947940193951	0.9563947938381134	1	0	1	0.4973431668011446
d4	phi1	1000	1000	6	105.15882421493802	0.4894458535917454	0.48944585358954695	1	0	1	0.48579351994239206
d4	phi1	1000	1000	7	110.71590450787612	0.6393825004544498	0.6393485098495839	1	0	1	0.49758228896546197
d4	phi1	1000	1000	8	108.47119058629288	1.5734108901581958	1.5734108901298143	1	0	1	0.47207875272466165
d4	phi1	1000	1000	9	96.76479596170446	1.574426531543507	1.5744166895917167	1	0	1	0.4401624129058888
d4	phi1	1000	1000	10	105.9881310902703	0.8234389590325398	0.8233817122981344	1	0	1	0.4609080372016967
d4	phi1	1000	1000	11	108.86590971095275	0.9626085666704585	0.9626085659743723	1	0	1	0.4939383902686437
d4	phi1	1000	1000	12	99.20484156808882	0.4460212737025104	0.4459876721201001	1	0	1	0.47058685533446165
d4	phi1	1000	1000	13	82.80082141822193	1.3756982200415315	1.375698073018496	1	0	1	0.45619175807959744
d4	phi1	1000	1000	14	113.93762995176765	0.616164675708694	0.6161646733672037	1	0	1	0.4908073967197061
d4	phi1	1000	1000	15	96.16072317353448	0.5313064122519203	0.5313064120075908	1	0	1	0.47602437931278696
d4	phi1	1000	1000	16	105.77900683392997	0.5892904336488133	0.5888431553722213	1	0	1	0.46484060520265313
d4	phi1	1000	1000	17	95.64091165772984	0.7036529009735293	0.70365290096009	1	0	1	0.4547645001585866
d4	phi1	1000	1000	18	105.79216708784331	1.6553079516843727	1.6553079516843374	1	0	1	0.4949436667798448
d4	phi1	1000	1000	19	97.35197544737501	1.0629652064275175	1.0629649489494595	1	0	1	0.4902112246995648
d4	phi1	4000	1000	0	100.03825589111183	0.3546419709174462	0.3546373323688234	1	0	1	0.4905013660729539
d4	phi1	4000	1000	1	94.6951188893557	0.6871984775371226	0.6871984771683751	1	0	1	0.4811324653229393
d4	phi1	4000	1000	2	93.43634422331324	0.43310070429095976	0.4331007041579989	1	0	1	0.4956484665587879
d4	phi1	4000	1000	3	98.37441144569348	0.481848199496291	0.48184819942070245	1	0	1	0.4795712042441421
d4	phi1	4000	1000	4	98.16113184044531	0.35794345433631414	0.3579216841720825	1	0	1	0.497857540059219
d4	phi1	4000	1000	5	88.74449372116275	0.22408583673676716	0.22408543407713413	1	0	1	0.49356760264246047
d4	phi1	4000	1000	6	92.57317364071548	0.3735830740780628	0.37358307389107137	1	0	1	0.4952488743189231
d4	phi1	4000	1000	7	99.2198990091551	0.5861401867662979	0.5861089864625824	1	0	1	0.4504677810396297
d4	phi1	4000	1000	8	101.59020566387196	0.21163496665239998	0.21163495213801653	1	0	1	0.4784531432358966
d4	phi1	4000	1000	9	94.58102871022041	0.4347916441034393	0.4347904970991008	1	0	1	0.48622830202529355
d4	phi1	4000	1000	10	96.26740072815791	0.23147560843819082	0.23147558666754126	1	0	1	0.4921408146127061
d4	phi1	4000	1000	11	98.72540735478337	0.23885116439471804	0.23885116327116418	1	0	1	0.48974450196417807
d4	phi1	4000	1000	12	94.74923413629585	0.1455992944789785	0.14559929378369668	1	0	1	0.4704902316838377
d4	phi1	4000	1000	13	89.2089146632711	0.3443971345373482	0.3443971345365699	1	0	1	0.4707559547441371
d4	phi1	4000	1000	14	95.33959040873962	0.17873043634759378	0.1783343023843201	1	0	1	0.4809469602521248
d4	phi1	4000	1000	15	95.52383179461619	0.13538323029072663	0.1353832116808647	1	0	1	0.46818994506407896
d4	phi1	4000	1000	16	93.84547193349046	0.5737030954240461	0.5737030950341029	1	0	1	0.4844214594209386
d4	phi1	4000	1000	17	91.81383401973733	0.2382561492300884	0.23825614687572327	1	0	1	0.48348189318579676
d4	phi1	4000	1000	18	98.74350963727152	0.3175036731652877	0.3175036684108976	1	0	1	0.4945212415585731
d4	phi1	4000	1000	19	99.2969975931302	0.2273877867151008	0.22738778649766972	1	0	1	0.49761426369598216
d4	phi2	250	1000	0	53.02337837301465	2.667629346722478	2.667629346686903	1	0	1	0.24386801625962962
d4	phi2	250	1000	1	39.96149829534542	3.9947762121638193	3.994717463051971	1	0	1	0.16454064260876924
d4	phi2	250	1000	2	61.25618966180027	3.5311875893479514	3.5311875891663047	1	0	1	0.3174813081466049
d4	phi2	250	1000	3	38.061736654356636	2.172120534820891	2.1721205346245385	1	0	1	0.22438877082231384
d4	phi2	250	1000	4	82.02702312294133	2.318674702596846	2.3186747025871073	1	0	1	0.26730364578304655
d4	phi2	250	1000	5	80.2432519644828	2.402301913757762	2.4023019137307786	1	0	1	0.3518430253241816
d4	phi2	250	1000	6	38.297943028532366	4.373235276561138	4.373235276548147	1	0	1	0.17435665823654797
d4	phi2	250	1000	7	41.958491315608455	7.171383150276192	7.171364002794629	1	0	1	0.16914006768612172
d4	phi2	250	1000	8	71.48712163309136	4.642115332749604	4.642115332465844	1	0	1	0.33063710104879984
d4	phi2	250	1000	9	75.8449954927496	6.433963520710545	6.433963520709776	1	0	1	0.3218548271281096
d4	phi2	250	1000	10	58.05365838083521	1.85899530773648	1.858995303168639	1	0	1	0.26628266796965844
d4	phi2	250	1000	11	47.73089849172794	2.959408405277899	2.959400727274782	1	0	1	0.2828005175927128
d4	phi2	250	1000	12	70.47656984931236	2.5083776841103695	2.508377682767678	1	0	1	0.2922828710873251
d4	phi2	250	1000	13	30.163419956557295	7.990350497402884	7.990350495369383	1	0	1	0.157520977507441
d4	phi2	250	1000	14	64.3623447459428	1.7442256135653222	1.7442256135295269	1	0	1	0.3426263470499189
d4	phi2	250	1000	15	53.51585969577265	4.509514144254154	4.509514144005303	1	0	1	0.1964085402849154
d4	phi2	250	1000	16	67.9727271974526	3.4711275599423455	3.471127559929705	1	0	1	0.28713481079367714
d4	phi2	250	1000	17	40.354006509049114	2.113491802016938	2.1134918019482463	1	0	1	0.17636715885633292
d4	phi2	250	1000	18	66.7290523604388	5.822464770878756	5.822397500884522	1	0	1	0.3893097681140398
d4	phi2	250	1000	19	40.84685882609839	2.2468507179615202	2.2467799939991306	1	0	1	0.19353506913315405
d4	phi2	1000	1000	0	45.06966224213967	2.6642903619098868	2.6642768063565256	1	0	1	0.19965730341842747
d4	phi2	1000	1000	1	40.758521152040224	0.46118717576961454	0.46118717539421006	1	0	1	0.24155101666484513
d4	phi2	1000	1000	2	47.08018471723636	3.023326916948704	0.4747879064847713	2	4	0	None
d4	phi2	1000	1000	3	46.0459957441503	0.6305223822149431	0.6305223821972166	1	0	1	0.26867626276437606
d4	phi2	1000	1000	4	48.26598061573923	1.2572582311930511	1.2572582290946008	1	0	1	0.2752396703896802
d4	phi2	1000	1000	5	59.633255812583336	0.4111161861137032	0.4111161220068712	1	0	1	0.28989970411194604
d4	phi2	1000	1000	6	44.17599263160771	2.1287966741572815	2.128796674154366	1	0	1	0.2620756788186382
d4	phi2	1000	1000	7	48.707546394037564	1.3723890460083814	1.3723807587809052	1	0	1	0.29582454019950416
d4	phi2	1000	1000	8	44.80428173489605	1.8731800085820216	1.8731658453658118	1	0	1	0.34031224617352995
d4	phi2	1000	1000	9	50.87138796183738	0.858027842736955	0.8580278393823592	1	0	1	0.22945564200022617
d4	phi2	1000	1000	10	51.0853714903178	1.10480898786959	1.1048089878013787	1	0	1	0.25480238310583836
d4	phi2	1000	1000	11	43.16554478367803	0.5216221303481692	0.5216221303472464	1	0	1	0.23748459068071465
d4	phi2	1000	1000	12	50.404097046669854	1.6058561503143327	1.6058558817074258	1	0	1	0.24174490035822377
d4	phi2	1000	1000	13	49.85716589050469	0.5908877132243326	0.5908877092420601	1	0	1	0.24769391025257212
d4	phi2	1000	1000	14	44.712658262350395	0.6407456647599502	0.6407456646685211	1	0	1	0.20448076103192028
d4	phi2	1000	1000	15	40.91538097983742	2.3706740090533014	2.3706740090458327	1	0	1	0.2155547978923862
d4	phi2	1000	1000	16	39.41412479656437	1.7138147729813094	1.7138147725705097	1	0	1	0.21954219311833262
d4	phi2	1000	1000	17	45.287597067944915	0.4824467823238123	0.48244678188529266	1	0	1	0.22141509421918068
d4	phi2	1000	1000	18	45.382307831669785	1.135813540054214	1.1358135379022392	1	0	1	0.2567186884061765
d4	phi2	1000	1000	19	48.77135127186027	0.788310867112117	0.7883108666461018	1	0	1	0.2341462019106637
d4	phi2	4000	1000	0	51.08849557197468	0.8729416195384248	0.8729416051658088	1	0	1	0.2886609925111834
d4	phi2	4000	1000	1	43.15369633355303	0.4507866869288113	0.4507865340775358	1	0	1	0.2693128974494773
d4	phi2	4000	1000	2	44.33534276147015	0.19801779688085946	0.19801779686775425	1	0	1	0.2601948796496036
d4	phi2	4000	1000	3	44.75896349234148	0.1282600157332623	0.12826001380498736	1	0	1	0.2521206225706434
d4	phi2	4000	1000	4	52.93035334508302	0.3530907633385157	0.35309076326550004	1	0	1	0.2850104068352646
d4	phi2	4000	1000	5	46.78112431563257	0.19289028862944324	0.1928902886188089	1	0	1	0.24261745261141401
d4	phi2	4000	1000	6	44.72401440389717	0.38417230513589845	0.38417230358163923	1	0	1	0.225823695224473
d4	phi2	4000	1000	7	43.09377403028502	0.5716738959801625	0.5716738941967725	1	0	1	0.2347198909487913
d4	phi2	4000	1000	8	43.462641341760055	0.2684614148568065	0.26846141482462516	1	0	1	0.2371177872522119
d4	phi2	4000	1000	9	43.00958075062624	0.8545845656036044	0.854584565597289	1	0	1	0.23143131601071013
d4	phi2	4000	1000	10	41.82971853564675	0.7651424875876859	0.7651424795985398	1	0	1	0.2371126683260549
d4	phi2	4000	1000	11	50.543030564883914	0.3228159442505105	0.3228159442221138	1	0	1	0.2927015638630195
d4	phi2	4000	1000	12	44.08639914125011	0.5680455697589908	0.5680455663406032	1	0	1	0.24746677331098008
d4	phi2	4000	1000	13	44.203844447556776	0.7780342996994235	0.7780342988499676	1	0	1	0.23672118747259832
d4	phi2	4000	1000	14	48.143263451036475	0.14052654693920416	0.14052654613691296	1	0	1	0.26669266284902954
d4	phi2	4000	1000	15	40.77281979808502	0.2281397067963759	0.22813970657998245	1	0	1	0.23245698354710287
d4	phi2	4000	1000	16	49.01822958139583	0.4613816995951523	0.46138169959479336	1	0	1	0.24554826153310214
d4	phi2	4000	1000	17	45.16125733914404	0.7382161674839863	0.7382161674814156	1	0	1	0.23970651487862193
d4	phi2	4000	1000	18	47.72459623621945	0.4442626459231756	0.44426264469958954	1	0	1	0.23544181397219907
d4	phi2	4000	1000	19	48.24558170376886	0.32863373811706786	0.3286337381167008	1	0	1	0.25342926127651505
d4	phi3	250	1000	0	12.752032449596767	5.187132543956575	5.187131176249559	1	0	1	0.1307213133879932
d4	phi3	250	1000	1	17.218685843187625	2.7134414999374683	2.7134414999352034	1	0	1	0.045762392315016956
d4	phi3	250	1000	2	10.286447312573223	2.5891020965658003	2.588544228023881	1	0	1	0.05354985383233561
d4	phi3	250	1000	3	18.685125514683627	2.8396054277242917	2.8396054274364473	1	0	1	0.11405274756459978
d4	phi3	250	1000	4	13.644571000261633	4.885581337048196	4.884992983717654	1	0	1	0.21962712635030146
d4	phi3	250	1000	5	8.258741230361057	2.7990882766099974	2.687617513874647	1	0	1	0.06173206087147044
d4	phi3	250	1000	6	17.73744289698712	3.0815908540547756	3.0815908538149643	1	0	1	0.05639612931392172
d4	phi3	250	1000	7	5.691626015811406	0.9449740466329082	0.9449229160315404	1	2	0	None
d4	phi3	250	1000	8	17.78282186307782	5.569695199924212	5.569692509119854	1	6	0	None
d4	phi3	250	1000	9	20.95689434105557	4.756306957107127	4.7562612543252305	1	0	1	0.19931109814792508
d4	phi3	250	1000	10	8.515851948697637	3.1448829139761187	2.491120697863695	1	6	0	None
d4	phi3	250	1000	11	8.963726521390843	2.9373184375125945	1.5228928070445884	1	6	0	None
d4	phi3	250	1000	12	17.124849189080333	2.3110733032394988	2.311073303237103	1	0	1	0.0652356265291868
d4	phi3	250	1000	13	23.028515947146126	7.794118866589367	7.794118833272174	1	0	1	0.08051497608015586
d4	phi3	250	1000	14	3.7626270409309983	2.381402116283761	2.1170567083271874	0	6	0	None
d4	phi3	250	1000	15	15.195511069572246	6.530607711840669	5.338198558005225	1	0	1	0.019737698900953518
d4	phi3	250	1000	16	9.421006156262589	1.3341385846782212	1.3330453034039338	1	0	1	0.03368970795750239
d4	phi3	250	1000	17	20.112048726565018	4.305498220803909	4.305498220342421	1	0	1	0.08071692118828522
d4	phi3	250	1000	18	27.89530014237368	5.584947289576533	5.584917824610194	1	2	0	None
d4	phi3	250	1000	19	15.3891807459544	3.0424396183580993	3.042431841765713	1	6	0	None
d4	phi3	1000	1000	0	9.028770160001134	0.8924633225908256	0.8900062554732566	1	0	1	0.047117891752681516
d4	phi3	1000	1000	1	7.5455453328005495	1.2692391499756228	1.2692391499473388	1	0	1	0.03493042339378677
d4	phi3	1000	1000	2	7.731132910642348	0.62349319316728	0.6071911559169124	1	0	1	0.06610146592638087
d4	phi3	1000	1000	3	9.515928374299765	0.3662608594305392	0.3662382225081483	1	0	1	0.04348955614372671
d4	phi3	1000	1000	4	14.255570618225747	0.6981611757366375	0.6981611755594732	1	0	1	0.11373821765750804
d4	phi3	1000	1000	5	15.534681928211963	0.9918419137525013	0.9918419136215215	1	0	1	0.08578568282838708
d4	phi3	1000	1000	6	3.9555745891369245	0.5967062109194528	0.5894392352517256	1	0	1	0.10483812083874286
d4	phi3	1000	1000	7	6.995221601087989	1.1960767422724057	1.1960760980248677	1	0	1	0.060077636564222985
d4	phi3	1000	1000	8	10.39507799776825	0.7611057260625863	0.7576212430397558	1	0	1	0.16514022764173983
d4	phi3	1000	1000	9	7.028866688121369	1.912158439429541	1.912158247201832	1	6	0	None
d4	phi3	1000	1000	10	14.067267597043823	1.7281725022764616	1.7244443003720584	1	0	1	0.056396182856622505
d4	phi3	1000	1000	11	6.737118340231138	2.1519828591447148	2.1516500822585867	1	0	1	0.1365818095111466
d4	phi3	1000	1000	12	9.950665618185187	1.1575282784003313	1.1573914012636566	1	0	1	0.042315781134394964
d4	phi3	1000	1000	13	11.777085608757899	0.9542928086904015	0.9539960702824143	1	0	1	0.05255746778965516
d4	phi3	1000	1000	14	13.397406821500573	1.7116277560125481	1.7116267829880858	1	0	1	0.15963767823707006
d4	phi3	1000	1000	15	6.951278392088669	0.60970787387311	0.6095216278888891	1	0	1	0.04049465719672763
d4	phi3	1000	1000	16	9.054524168114776	1.6026832577484582	1.602683174215152	1	0	1	0.04032196913693093
d4	phi3	1000	1000	17	6.341972235661338	0.4959197353103738	0.29757914746684827	1	0	1	0.11948781799826443
d4	phi3	1000	1000	18	13.084443372914658	1.9278610057162058	1.9277841467310555	1	6	0	None
d4	phi3	1000	1000	19	15.307275702921741	2.096533223059116	2.0965332229119396	1	0	1	0.1437121156640695
d4	phi3	4000	1000	0	5.937873647160263	0.8002147106047819	0.4167293651994506	1	0	1	0.020870627527188546
d4	phi3	4000	1000	1	7.713448677483285	0.5872553373567866	0.5868215321324899	1	0	1	0.051618998419658224
d4	phi3	4000	1000	2	8.617213799380846	0.22477101310754047	0.22475726545161417	1	0	1	0.050578234980681216
d4	phi3	4000	1000	3	9.217122350400082	0.4424308162202103	0.44241056448506466	1	0	1	0.06158864982622227
d4	phi3	4000	1000	4	7.653128625282349	0.5591479867801201	0.5583089072361478	1	0	1	0.06392666222439713
d4	phi3	4000	1000	5	6.211999328191933	0.396237831765343	0.39564724968606724	1	0	1	0.038689063022486564
d4	phi3	4000	1000	6	11.618212318543364	0.1413931658091951	0.14138513543034145	1	0	1	0.06396988342453028
d4	phi3	4000	1000	7	10.439973835133733	0.4020315111534403	0.40203151114575875	1	0	1	0.06063325287569595
d4	phi3	4000	1000	8	8.287730627456956	0.46580801352886414	0.46580599868569766	1	0	1	0.07062799803781168
d4	phi3	4000	1000	9	9.509457788026252	0.3058248739225092	0.3058248739214915	1	0	1	0.05784057984085387
d4	phi3	4000	1000	10	7.61889485201667	0.6960583031571141	0.6960579936769777	1	0	1	0.039949971796248915
d4	phi3	4000	1000	11	8.228324967882095	0.17858724482498695	0.17858721201447775	1	0	1	0.04666768130162014
d4	phi3	4000	1000	12	7.540184863748804	0.40686109027794165	0.4065596279482227	1	0	1	0.05080592948153161
d4	phi3	4000	1000	13	8.87868146554814	0.38112263364264176	0.3811141978165401	1	0	1	0.04807039755436845
d4	phi3	4000	1000	14	8.115267001061714	1.209541113075222	0.5345747621363035	1	6	0	None
d4	phi3	4000	1000	15	9.960062868494482	0.36192986780807224	0.31460065225047523	1	0	1	0.13421245970984458
d4	phi3	4000	1000	16	8.499155116892881	1.0192378770015984	1.019168489076825	1	6	0	None
d4	phi3	4000	1000	17	10.062761749345185	0.21821958510805398	0.2182177212690201	1	0	1	0.10554812630496403
d4	phi3	4000	1000	18	7.004621436065355	0.2003257762250481	0.20032577168941865	1	0	1	0.03869972559311936
d4	phi3	4000	1000	19	8.387370390669135	0.3834302775360406	0.3834302283992407	1	0	1	0.06530958777346844
d5	phi1	250	1000	0	92.5570574926885	4.522943245753315	4.416500302072532	1	0	1	0.4618718940100112
d5	phi1	250	1000	1	152.1033714816177	5.377959804366551	5.3779538285469375	1	0	1	0.3853536177981911
d5	phi1	250	1000	2	96.00920384474124	5.181558497912977	5.181558497909654	1	4	0	None
d5	phi1	250	1000	3	67.27924768310298	4.489802350645593	4.487890145771363	1	0	1	0.2916782009936188
d5	phi1	250	1000	4	121.40466241141117	1.94663208390239	1.9436530982366218	1	0	1	0.4353813320550651
d5	phi1	250	1000	5	129.31238859872656	5.680513595087439	5.680505410033886	1	0	1	0.4184586807833184
d5	phi1	250	1000	6	128.40418155077657	1.7258464242300937	1.7258435535816896	1	0	1	0.4263550744947453
d5	phi1	250	1000	7	113.9024912648458	11.72811987663931	11.72811987663931	1	4	0	None
d5	phi1	250	1000	8	105.17191010028019	7.711970925478505	7.710698453804104	1	0	1	0.3329238547577393
d5	phi1	250	1000	9	111.58726366612599	2.0397459290469095	2.0397459181099675	1	0	1	0.37555820071933216
d5	phi1	250	1000	10	72.90239808934669	2.3616431585769604	2.339965893161085	1	0	1	0.3945335096058471
d5	phi1	250	1000	11	74.96449477182148	4.144095368822772	4.143956466014294	1	0	1	0.28448688994658217
d5	phi1	250	1000	12	83.4117532462632	2.98192100715472	2.9819156564282228	1	0	1	0.4787345182260506
d5	phi1	250	1000	13	115.62591929758992	3.332482063184009	3.332378703383753	1	0	1	0.48768000814574497
d5	phi1	250	1000	14	92.63744964395026	3.0597132774156206	3.0597101019111337	1	0	1	0.28566457255123234
d5	phi1	250	1000	15	72.7739463864887	4.33635033731083	4.336344422461009	1	0	1	0.28353241870165774
d5	phi1	250	1000	16	94.03603707752555	2.611193559516881	2.611193557355019	1	0	1	0.4893126145294793
d5	phi1	250	1000	17	88.09794943219069	7.107654972240286	7.10738863124508	1	0	1	0.4609505743383081
d5	phi1	250	1000	18	126.31179118395202	6.431106836621339	6.431106803262345	1	0	1	0.4373882140998444
d5	phi1	250	1000	19	74.17263539763908	3.5208560551723913	3.5208375759722434	1	0	1	0.2649499156756272
d5	phi1	1000	1000	0	93.34281942949372	0.6713654866576292	0.6667277559798903	1	0	1	0.4234128279792485
d5	phi1	1000	1000	1	101.05826376954705	3.1395662972406697	3.139566170438835	1	0	1	0.42750005464171437
d5	phi1	1000	1000	2	99.4117943084878	1.3700287541970977	1.3691940279716777	1	0	1	0.3229067966967088
d5	phi1	1000	1000	3	96.43179742317956	0.6182661955331337	0.6182648257136502	1	0	1	0.3302102120349533
d5	phi1	1000	1000	4	91.33002919663022	0.7865405330391334	0.7865369503059245	1	0	1	0.3112370921487012
d5	phi1	1000	1000	5	102.28111541635906	0.46383017150350314	0.46381853361828906	1	0	1	0.3265204326478312
d5	phi1	1000	1000	6	86.3841538544232	0.818200853089598	0.8009686326044725	1	0	1	0.31651785642930286
d5	phi1	1000	1000	7	89.80561175899712	0.7634321523312013	0.7633600183433649	1	0	1	0.4504583064735511
d5	phi1	1000	1000	8	111.57265177713073	1.2942046996930214	1.2942023069611217	1	0	1	0.45806971149567716
d5	phi1	1000	1000	9	96.06882838742249	1.1040492055107762	1.1026615181286497	1	0	1	0.4375511852873581
d5	phi1	1000	1000	10	89.25126092012981	0.4667995656844164	0.46671527112987843	1	0	1	0.4484367253728191
d5	phi1	1000	1000	11	90.70583081807975	0.5118888895624509	0.5113396866696682	1	0	1	0.4354516750918077
d5	phi1	1000	1000	12	88.61360434945558	0.4864524200401623	0.4863949380231867	1	0	1	0.46982454685006253
d5	phi1	1000	1000	13	83.26774630533737	0.9404444271301959	0.9402637478177824	1	0	1	0.45694331421112805
d5	phi1	1000	1000	14	97.62758756418324	1.389677344734035	1.3896499690250943	1	0	1	0.4451228213690179
d5	phi1	1000	1000	15	101.28659223749489	0.8866194700461523	0.8864410414406065	1	0	1	0.3288645307244387
d5	phi1	1000	1000	16	105.58497413791255	2.199721283763325	2.199449971428211	1	0	1	0.3373554501501085
d5	phi1	1000	1000	17	93.93120314446666	1.0484793351686439	1.0479114893150738	1	0	1	0.3324027723068096
d5	phi1	1000	1000	18	107.32649047496311	2.2000695769097196	2.2000033397743057	1	0	1	0.4978873638886906
d5	phi1	1000	1000	19	98.25695596086139	3.948751893402089	3.9487298041358105	1	0	1	0.30153485293450033
d5	phi1	4000	1000	0	98.79769411542738	3.9084748750432325	0.46159704255946354	2	4	0	None
d5	phi1	4000	1000	1	97.164906646272	0.37978734522383684	0.3795232709103797	1	0	1	0.34390554555926084
d5	phi1	4000	1000	2	91.87971901587075	0.32517469794378084	0.32517469601964494	1	0	1	0.3093960321857241
d5	phi1	4000	1000	3	93.61443528779746	0.09636321649342197	0.09604749550868355	1	0	1	0.49131508538206403
d5	phi1	4000	1000	4	98.33247637529496	0.25747050811712446	0.25679604233403086	1	0	1	0.4664652137082041
d5	phi1	4000	1000	5	97.69109828983595	0.14781349546197128	0.14732296175044457	1	0	1	0.3624388958812711
