Diamond	nTrees	Replicate	Net0_lnL	Net1_lnL	Net2_lnL	best_h	RF_dist	HBS	gamma
d1	500	57	-19639.291614555717	-17482.891654703908	-17483.014597314825	1	0	1	0.4783285472092724
d1	500	58	-19379.87150756886	-17406.421136200028	-17406.44206257621	1	0	1	0.4764844405942328
d1	500	59	-19545.687446698983	-17613.391675049712	-17613.366977023943	1	0	1	0.4935115694230342
d1	500	60	-19871.462364052935	-17724.889694901718	-17723.27029591635	1	0	1	0.49144386135042767
d1	500	61	-19498.745705974234	-17427.08862342601	-17427.067797715707	1	0	1	0.47335668940976094
d1	500	62	-20031.08037472562	-17869.65378949426	-17869.7783593207	1	0	1	0.4807405283844628
d1	500	63	-19772.218431625544	-17547.842864037757	-17547.818362430135	1	0	1	0.5
d1	500	64	-19636.72716085071	-17382.800677683612	-17382.91784266291	1	0	1	0.4473185522613629
d1	500	65	-20157.982369633784	-18018.75019041849	-18019.062848707923	1	0	1	0.4703622354422692
d1	500	66	-19870.265068343633	-17623.034257918847	-17623.11248931436	1	0	1	0.48119095105204235
d1	500	67	-19580.001232654722	-17391.46870692405	-17391.499477869995	1	0	1	0.494
d1	500	68	-19864.69940936378	-17877.504923305165	-17877.439180291298	1	0	1	0.46766528895965226
d1	500	69	-19644.387804932598	-17425.063588515448	-17425.145505810477	1	0	1	0.46494940497532133
d1	500	70	-19840.645927277652	-17703.90973472866	-17703.986187385046	1	0	1	0.4533983934054041
d1	500	71	-19766.519545355324	-17556.131165627416	-17556.11158343822	1	0	1	0.454777305672146
d1	500	72	-19311.33663839938	-17123.67316174535	-17123.758480800756	1	0	1	0.4380888528287234
d1	500	73	-19811.32593540064	-17635.047155996108	-17635.216690342157	1	0	1	0.494
d1	500	74	-19773.490352610206	-17603.11574669365	-17603.114422403414	1	0	1	0.4924311255045939
d1	500	75	-19979.22264323933	-17961.79616125384	-17961.774217013302	1	0	1	0.49269187727656066
d1	500	76	-20119.88066247496	-17983.066219550616	-17983.58290409219	1	0	1	0.4851736094499046
d1	500	77	-20260.662629630948	-18050.05299119783	-18050.0126150928	1	0	1	0.47120752486714723
d1	500	78	-19614.884449328776	-17700.208759832865	-17700.198366304165	1	0	1	0.4912277574470234
d1	500	79	-19602.065024607964	-17621.489932524815	-17621.42863217268	1	0	1	0.47477524530088505
d1	500	80	-20116.222848798025	-17670.440039222212	-17670.459701931337	1	0	1	0.5
d1	500	81	-19743.320092924652	-17647.495004981538	-17647.401965597004	1	0	1	0.5
d1	500	82	-19639.858672030736	-17294.920229445343	-17295.030389578227	1	0	1	0.46223570960302585
d1	500	83	-19486.308466574104	-17396.594112326624	-17396.587413806734	1	0	1	0.48179309478128457
d1	500	84	-20150.947080295624	-18119.56410559246	-18119.30217133266	1	0	1	0.494
d1	500	85	-19960.960537496747	-17808.039822203064	-17808.269107549608	1	0	1	0.4571826483852404
d1	500	86	-19909.045778839303	-17739.334727274425	-17739.37514850473	1	0	1	0.44409330872108527
d1	500	87	-19815.647243462696	-17607.612003613493	-17607.372393800222	1	0	1	0.4933198227813731
d1	500	88	-20082.18742268836	-17926.960862090607	-17927.070850223092	1	0	1	0.46206787153067364
d1	500	89	-20063.158445757344	-17857.11177106196	-17857.67479256312	1	0	1	0.494
d1	500	90	-19840.673470054557	-17947.034800804766	-17946.832558093556	1	0	1	0.4836340922131132
d1	500	91	-20020.852377712614	-17695.93762838596	-17695.993783552836	1	0	1	0.4792600011901096
d1	500	92	-19897.689324870953	-17683.8119036711	-17677.536349156162	2	0	1	0.49045370210417494
d1	500	93	-20181.9313360015	-18163.393656089385	-18163.38812505678	1	0	1	0.4742173856834674
d1	500	94	-19692.892003576846	-17170.922978834118	-17171.04356671909	1	0	1	0.48496780361049896
d1	500	95	-20015.397703173952	-17679.934438631244	-17679.95480641736	1	0	1	0.4878325573040364
d1	500	96	-19934.65228268665	-17700.20966967478	-17700.339157841558	1	0	1	0.47907063978864023
d1	500	97	-19641.004903292935	-17368.80563246479	-17368.8962491139	1	0	1	0.48798162873374906
d1	500	98	-19987.225587713314	-17840.163981445134	-17840.09931420072	1	0	1	0.490428439062198
d1	500	99	-20212.928190329545	-18203.823784674976	-18203.765116509527	1	0	1	0.494
d1	1000	0	-40013.30294708693	-35786.4912484928	-35786.54261005581	1	0	1	0.5
d1	1000	1	-40139.31286613342	-36168.05101147801	-36168.03441016425	1	0	1	0.4875403827018776
d1	1000	2	-39371.24486697268	-35092.98602799707	-35092.79668351641	1	0	1	0.4808733657216123
d1	1000	3	-40076.78897683441	-35694.6176239138	-35694.55636917795	1	0	1	0.5
d1	1000	4	-39319.989400456165	-35012.06207058755	-35011.606543567344	1	0	1	0.5
d1	1000	5	-39973.76821841561	-35425.87079033303	-35425.84329237336	1	0	1	0.4852936262682599
d1	1000	6	-40014.20114024404	-35976.720631931465	-35976.8401693991	1	0	1	0.46801756368388414
d1	1000	7	-39248.638827486924	-34709.82986114077	-34709.60427723734	1	0	1	0.4703107677934386
d1	1000	8	-39959.567706330105	-35871.15763857345	-35871.17032741008	1	0	1	0.49293832606089816
d1	1000	9	-40317.6598492415	-36122.21758796067	-36122.207206040475	1	0	1	0.48524137885277063
d1	1000	10	-39688.707436819335	-35358.43149788569	-35358.448209475304	1	0	1	0.44725238528970257
d1	1000	11	-39547.862242717725	-35075.163701071615	-35075.06339393406	1	0	1	0.4920360861764749
d1	1000	12	-39601.68601986686	-35298.072595941056	-35297.887115667465	1	0	1	0.48412531397503633
d1	1000	13	-39864.23686413097	-35670.38388938741	-35670.42639470276	1	0	1	0.47739007656855537
d1	1000	14	-39813.393677419735	-35191.50908056141	-35191.46214901315	1	0	1	0.494
d1	1000	15	-39595.67662957785	-35324.83885498483	-35324.74454953389	1	0	1	0.45991666401888887
d1	1000	16	-39768.17180982118	-35667.621198100365	-35667.05091440501	1	0	1	0.5
d1	1000	17	-39755.857469526716	-35441.92659575314	-35442.24952970898	1	0	1	0.4905052346115719
d1	1000	18	-39675.193615816665	-35542.06338327132	-35542.037541225305	1	0	1	0.48667798180857047
d1	1000	19	-39386.99872380515	-34947.35509762286	-34947.46676289436	1	0	1	0.4835972917802512
d1	1000	20	-40065.24720880049	-35303.39153429254	-35303.70067684108	1	0	1	0.47078321865191997
d1	1000	21	-39591.89143622449	-35110.570289968506	-35110.63828635334	1	0	1	0.4714978390790199
d1	1000	22	-40170.62968461792	-36078.76029736676	-36078.88179624757	1	0	1	0.4606104682945046
d1	1000	23	-39359.316647371656	-34706.76188317757	-34706.68820841278	1	0	1	0.4778918173646991
d1	1000	24	-39913.212380600955	-35198.876804035004	-35198.79919360513	1	0	1	0.494
d1	1000	25	-39631.42810356529	-35199.36532322656	-35199.39777097425	1	0	1	0.494
d1	1000	26	-39890.75162761123	-35564.42783794379	-35564.63621632933	1	0	1	0.494
d1	1000	27	-39685.61185136751	-35575.76981978297	-35575.679615299	1	0	1	0.474512332433758
d1	1000	28	-40162.166643154786	-35836.262305384385	-35836.04703627375	1	0	1	0.494
d1	1000	29	-39737.31600894148	-35129.96390041883	-35129.6405801347	1	0	1	0.4752508292221107
d1	1000	30	-39649.40202522412	-35505.12448895505	-35505.23238506968	1	0	1	0.4503729602653421
d1	1000	31	-40430.93259397846	-35742.82803592896	-35742.6700834505	1	0	1	0.49121439403625083
d1	1000	32	-39356.81947519368	-34890.31366472692	-34890.3640341803	1	0	1	0.46996080614369407
d1	1000	33	-40539.55104763382	-36357.27634672393	-36357.41034976817	1	0	1	0.479807383979401
d1	1000	34	-39632.545395941495	-35071.17907303076	-35071.42033406265	1	0	1	0.4902335201125567
d1	1000	35	-40079.56966787749	-35848.44155099006	-35848.5469823973	1	0	1	0.48515644598802393
d1	1000	36	-39718.24746346129	-35506.97758694992	-35501.80850036548	2	0	1	0.45425028055169153
d1	1000	37	-39565.060570096706	-34981.98913945782	-34982.05273625944	1	0	1	0.4710491110492724
d1	1000	38	-39771.42123679974	-35322.52045395491	-35320.69389886196	1	0	1	0.4804754380412084
d1	1000	39	-39933.83294584944	-35445.46905795301	-35445.52300143223	1	0	1	0.47802521595193115
d1	1000	40	-39717.21404225555	-35406.43496448628	-35401.997940222	2	0	1	0.45499100355549393
d1	1000	41	-39909.21811903867	-35770.771338015584	-35770.540014216356	1	0	1	0.4802927268585146
d1	1000	42	-40143.92615544872	-36138.25567196472	-36137.28802011333	1	0	1	0.494
d1	1000	43	-39688.536781752846	-35477.48836573625	-35477.452996768465	1	0	1	0.48817816306802553
d1	1000	44	-39549.65963698542	-35670.559976063894	-35670.41425464361	1	0	1	0.44862389533325175
d1	1000	45	-40054.22599256558	-35918.55791160295	-35916.19075278306	2	0	1	0.5
d1	1000	46	-40272.08917331915	-36224.883718311794	-36225.07615190184	1	0	1	0.494
d1	1000	47	-40229.50700465668	-35752.81770781761	-35752.662897231	1	0	1	0.5
d1	1000	48	-39954.05108705839	-35856.83090969264	-35856.749888610924	1	0	1	0.491931605251668
d1	1000	49	-39598.37363145348	-35388.880474009144	-35388.87445835651	1	0	1	0.5
d1	1000	50	-39274.67457462021	-34711.19562629972	-34710.99464789359	1	0	1	0.49239368209324486
d1	1000	51	-39786.34716682469	-35428.55760630575	-35428.45908835785	1	0	1	0.494
d1	1000	52	-40044.79128349572	-35723.59585233152	-35723.614749917884	1	0	1	0.5
d1	1000	53	-39791.4425720937	-35644.41815525209	-35644.42280591534	1	0	1	0.489571077541338
d1	1000	54	-40106.49905526308	-35630.88127380306	-35630.969720466106	1	0	1	0.4707892801714815
d1	1000	55	-40055.528948230516	-35807.1756952612	-35807.451134221796	1	0	1	0.49181773016895347
d1	1000	56	-40077.75706131772	-35746.651698416215	-35746.56784891521	1	0	1	0.4891319193964852
d1	1000	57	-39808.365823269974	-35385.601732606585	-35385.977375288705	1	0	1	0.4463017814785737
d1	1000	58	-39985.19901713153	-35546.10442733442	-35546.24214462006	1	0	1	0.4930850755315601
d1	1000	59	-39579.73401724132	-35058.68000079384	-35058.924722664015	1	0	1	0.4900748762487747
d1	1000	60	-39762.01077488056	-35502.91377563888	-35502.91150058074	1	0	1	0.494
d1	1000	61	-39692.802047246536	-35388.605161503525	-35388.80940525741	1	0	1	0.4870798254639125
d1	1000	62	-39704.4609478364	-35439.62551664612	-35439.387677029576	1	0	1	0.4542278572873588
d1	1000	63	-39942.062675379006	-35795.41665893273	-35795.37396153496	1	0	1	0.47668135309528326
d1	1000	64	-39811.15374047155	-35908.83016069849	-35908.78676014246	1	0	1	0.494
d1	1000	65	-39509.803351093266	-34901.704032354	-34901.55545597407	1	0	1	0.4850101581133469
d1	1000	66	-39621.79438799863	-35446.310210454336	-35446.30629348547	1	0	1	0.488987598214482
d1	1000	67	-40083.62655151958	-35550.6501793755	-35550.603994064775	1	0	1	0.4889059090086455
d1	1000	68	-39569.924633478484	-35378.17987290246	-35378.00986610652	1	0	1	0.45374287547628256
d1	1000	69	-40011.85768894424	-35491.00181273757	-35490.64039302774	1	0	1	0.5
d1	1000	70	-39562.39717762445	-35129.382346858605	-35129.65927004321	1	0	1	0.5
d1	1000	71	-39967.566104270634	-35406.714069487934	-35406.94749720469	1	0	1	0.48148572444695864
d1	1000	72	-39779.1792354627	-35500.02563163534	-35500.05225223224	1	0	1	0.45410038617244686
d1	1000	73	-39789.54337776112	-35561.72362667813	-35561.744576370525	1	0	1	0.4670721862273499
d1	1000	74	-39190.38328794893	-34967.93253650339	-34967.937682743555	1	0	1	0.48105835871942526
d1	1000	75	-39391.486179830936	-35125.538643785454	-35125.57592797561	1	0	1	0.4885219877820612
d1	1000	76	-39904.599715793374	-35790.473193673206	-35790.29088159125	1	0	1	0.47172384549091506
d1	1000	77	-39844.827329286396	-35430.7193777806	-35431.017935287644	1	0	1	0.43014066547573204
d1	1000	78	-39750.77708754682	-35407.26109990051	-35406.74495001595	1	0	1	0.47568002005110643
d1	1000	79	-40121.63359419213	-35748.30651054837	-35744.65025797361	2	0	1	0.47434311962747255
d1	1000	80	-40022.63524583492	-35632.68510097082	-35632.927273353016	1	0	1	0.45233492679132514
d1	1000	81	-39451.184577675864	-35179.34163738606	-35179.101452452545	1	0	1	0.4939880913275292
